index,text,predicted,true
2085,this is pretty funny saturday the 12th a great work i laughed every minute of the movie this is like scary movie for the 1980s great student bodiesstyled gagstoo bad this isnt on video but you can still watch it on flix,1,0
2098,this movie wasnt the best but it did have some good actors in it isiaiah washington was pretty good as a homeless guy guy torrey was good as his handicapped brother icet was humorous as the landlord and surprisinglythe actress tami roman was good as the judge in the movie i didnt even know it was her and i am a die hard real world fan she was totally believable hopefully this movie wont hinder these actors development i know that isiaiah has left this movie far behind with the success of greys anatomy icet with his regular role on nypd special unit and tami roman has landed a recurring role on sex love and secrets upns new soap opera i wish the same for the other actors because one bad movie doesnt a bad actor make,1,0
2146,i was thrilled by the fresh pun intended synopsis of this film and looking forward to watch it the first few shots introduce some of the characters as well as the main location where the stories take place the gardening allotments the movie looks fantastic colorful yet simple magical yet genuine unfortunately it only takes a few minutes to figure out where the movie will go we quickly figure out this will be a manipulative sappy tale illustrating a bunch of jaded people set in their ways confronted by nice victimized refugees and that it will have a happy ending where the jaded people realize the error of their ways and accept these people the characters particularly the prejudiced ones are very comicbooky in nature the story focuses mainly on two refugee families one of them is headed by a single mom played atrociously by diveen henry i am saddened to say that any emotion that might have been felt toward her struggles were defused by what was memorably bad actingthe other story is much more interesting and focuses on a father and his two children all are scarred by their journey to this country by way of containers where the wife and mother died but it is the husband who suffers the most benedict wong gives a mindblowing performance here at first his emotions are very subdued but as the story develops he subtly makes us aware of the innerstruggles of his character unfortunately the rest of the movie is just extremely boring there were so many possibilities with this movie there are several characters to keep track of many of which might have potential but none of it is realized even worse despite this movie being very much not hollywoodian some of the main plot threads are solved cheaply in a hollywood bgrade way examplecharacter a likes character b character b rejects his advances no problem lets have character c declare her love for character a so we can all have a happy ending yawn i liked very much the plot thread of the asian family that was well done unfortunately the whole allotment business the communal aspect of it the dynamic involving a large cast are all under exploitedwhat youre left with is a movie that has very little worth,1,0
2153,lulu louise brooks works as a typist and is missing something in her life she enters a miss france contest against the wishes of her boyfriend andre georges charlia and she wins she sets off for the miss europe title leaving her boyfriend behind she wins again but returns home to andre because he has asked her to once back together her life becomes mundane again so one night she writes a note to him and leaves to experience the fame that is waiting for her as miss europe andre follows herthis film is a silent film with a piano musictrack all the way through it is also spedup so everything seems fast limited dialogue has been added on afterwards and it is very phony the cast are alright bearing in mind that it is a silent film the best part of the film comes at the end but the story goes on a little too long after watching this im not really sure what the big deal was over the looks of louise brooks she has a terrible haircut that makes her face look fat i dont need to watch it again,1,0
2159,out of starslets see14 divided by 20 times the square root of 13 equals 23 which was my departed grandmothers favorite number and the year she was born 23 minutes past the 23rd hour assign the number any way you choose and ooh be very scared be extremely scared when you throw in a braindead looking mutt to go with 23 and you have schumachers latest attempt at a dark suspense fest with the number 23 oh yeah 23 is also my record in cuervo shots at my favorite dive on 23rd street in the 23rd state in the unioncarrey carries the film to about its halfway point then we lose sight of him not caring much dont look for any crazy expressions to come from the comedian carrey as you have seen in the mask and me myself and irene no and dont expect an embodiment of a character as he did with andy kaufman this role is a sad and peculiar devolvement for jimbo wheres the riddler when you need him i know we dont need him virginia madsen like usual is underused as the supportive speculative and peculiar wife her talent like carreys is suppressed and its almost painful to watch her try to rescue her underdeveloped character from near anonymity to give credit where credit is due there are a couple of interesting scenes in the number 23 that showcase some very crafty cinematography they are arresting enough on their own without having to be convoluted within the incoherent narrative of this silly storyi dont know about you and i realize this is a work of absolute fiction but i dont know of anyone who often reads his novel in a dank dark basement or spends his time at graveyards on a regular basis like carrey does in this movie schumacher keeps his film dark and bloodred and gloomy and rainy and smoggy and gloomy and rainy and dank and on and on and on from beginning to end even flatliners and the lost boys had a little more daylight in them and were talking about medical students obsessed with death and teenage vampiresif you feel like watching this film even if its out of mere curiositymake sure you do it while enjoying about 23 catnaps that way you can kill 23 birds with one stone,1,0
2168,i would just like it to be known that i do not often rate movies below a 5 i was originally very excited to see this movie its numerous trailer bumps on tv for several months made me reaally want to see this movie so the other night when i saw that it was available on fearnet on demand i got some popcorn and sat down to watch the filmthe storyline seemed intriguing enough some dude is butchering unsuspecting people on the subway theres a photographer obsessed with the missing people where are they going whats happening to them one day the photographer sees a connection between some photos he has taken and becomes obsessed with the butcher following him around yada yada the film had a way of sucking you in even though the plot was highly predictable oh no its dark look out behind you i say quite bored with the cheap thrillsthe plot even though predictable was intriguingthat is until the end this was good until the end then it just got silly says jackskellingtonfreke on the message boards and i fully agree and here come the spoilerssee i was hoping it was some mad killer some psychotic person obsessed with cannibalism no it was some secret society keeping creatures alive for centuries woo how original how unrealistic how dull310 come on lionsgate youve had amazing films but this one sunk,1,0
2169,i always think it would be nice if you could somehow have a sneak preview at some of the old movies that are rereleased on dvd before you purchase them that way you could save yourself some time money and a certain degree of aggro when you feel so utterly let downthe buddy holly story is such a moviei do not wish to go into the characterizations or the holes in the plot or the messing around with historical facts that this movie encompasses for i had already come to terms with them twenty years ago when i first began watching iti had recorded it on the old monaural beta machine back in the early 1980s and liked it so much that it became a regularlyplayed favourite the best part to my mind was gary buseys performance as the young buddy and his nearperfect vocals and guitar playingi looked forward to the day when i could have it in stereo and that is where the disappointment comes inthis dvd version is supposedly remastered in both audio and video according to the shell information but im afraid it left me sadly letdown and glancing at my watch wishing for it to endthe sound is murky bordering on the unintelligible and so unprofessionally mixed that it had me yearning for the crystalclarity vocals of my old beta tape despite what you think of the images or the plot or the characters the real draw card here is the musicand if you cant hear the lead vocals because they are drowned out by the cymbals or the backing harmonies or other ambients then theres not much left is there im going to convert my old beta version to mono dvd for subsequent viewings and put this one where it belongs out with the rubbish extinction is the rule survival is the exception,1,0
2177,note to self just because a film is foreign obscure and stars catherine zetajones doesnt mean its any good such is the case with blue juice a 1995 brit flick about an unlikely group of surfing enthusiasts in what would seem to a dumb american anyway an even more unlikely place to find surfers cornwall england you might be thinking this has the makings for an amusing quirky little comedy if only the film is just a bit over ninety minutes but it seems interminable the easiest way to describe it is as a sort of 90s british version of grease without the dancing but even that makes it sound better than it is no the best way to take it is as a little sliceoflife set in a small town catherine zetajones plays chloe a young woman living with a surfing instructor jc sean pertwee you remember him pertwee is actually the films star and his character is something of a surfing legend to a small group of surfing devotees the requisite oddball group of free spirits that inevitably inhabit films like this in this case it consists of a drug dealer who wants to be a journalist a former nightclub dj who wants to be a record producer and a fat nerdy guy who in a needlessly extended scene gets stoned and loses all his inhibitions which of course turns out to be the best thing that ever happened to him i cant honestly say everything that goes on in blue juice is predictable since its set in a place and reflects customs and manners im not very familiar with but theres certainly nothing surprising or even interesting that takes place there or with the characters the comedy though is very predictable and tired one can sense the setups a mile away and almost recite the dialogue in american form of course before the actors do the relationship between jc and chloe is every bit as hackneyed she wants him to grow up he wants them to stay the impetuous teenagers they started out being hes afraid of losing face with his gang she thinks he prefers them to her you get the idea as i struggled to stay focused on blue juice toward the end i felt as the saying goes that this was an hour and half of my life id never get back,1,0
2207,world war i gets a glossy sepiatinted makeover in jeanpierre jeunets relentlessly whimsical a very long engagement jeunets trademark style consists of mechanical almost clockworklike narrative construction garnished with lavish chocolate box production values and seasoned with fauxnaive humour its an approach that worked pretty well with his previous picture the romantic fantasy amelie thanks in no small part to the inimitable contribution of audrey tatou in the title role applied to vastly more sombre material jeunets method backfires rather badlytatou crops up again here in a variation on the same sort of sweetly offbeat character as amelie shes mathilde an orphan who lives quietly with her aunt and uncle in an idyllic rural setting determined to trace what became of her child sweetheart manech gaspard ulliel several years after he went missing in the war manech was one of five soldiers courtmartialled for selfmutilation in 1917 at bingo crepuscule and sent over the top into nomansland as a punishment hes presumed dead by all but mathilde who cherishes the hope of finding him the film follows mathildes dogged quest to find out what really happened and as she delves deeper she uncovers a sad even shocking story of highranking corruption and inhumanity mathilde must filter the facts from the fictions that arise from various conflicting overlapping or incomplete accounts of what seem to be manechs final hoursall this should be poignant and gripping but its more often simply confusing thanks to the visual and verbal clutter with which jeunet pummels his audience theres simply too much going on at any one time including an intrusive narration that adds precisely nothing to our appreciation of the story and characters without a moments respite from informational overload i felt denied the space to reflect on mathildes quest or the room to engage with it on my own terms jeunets unceasingly busy camera spirals and swoops and circles caressing every surface contour of his exquisitely designed production but it singularly fails to penetrate to the soul beneath the storys skin the result is deeply uninvolving and worse grotesque the first world war was a particularly dark hour in human history imagine it recreated as one of those picturesque commercials for a well known belgian lager and you have the measure of this film,1,0
2219,i am quite a fan of novelistscreenwriter michael chabon his novel wonder boys became a fantastic movie by curtis hanson his masterful novel the amazing adventures of kavalier and clay won the pulitzer prize a few years back and he had a hand in the script of spider man 2 arguably the greatest comic book movie of all timedirector rawson marshall thurber has also directed wonderful comedic pieces such as the gutbusting dodgeball and the genius short film series terry tate office linebacker and with a cast including peter saarsgard sienna miller nick nolte and mena suvari this seems like a nobrainerit is literallyjon foster stars as art bechstein the son of a mobster nolte who recently graduated with a degree in economics jon is in a state of arrested development he works a minimum wage job at book barn has a vapid relationship with his girlfriendboss phlox suvari which amounts to little more than copious amounts of sex with no plans other than to chip away at a career for which he has zero passionone night at a party an exroommate introduces jon to jane miller a beautiful smart violinist later that night they go out for pie and she asks jon a question that begins to shake him from his catatonic state of existence i want you to tell me something that you have never told a single soul if you do it will make this night indelible jon then tells her a reoccurring dream of his in which he wanders about town looking at the faces of strangers passing him by yet none of them look him in the eye i imagine it must be what death feels like he saysthe next day janes wild boyfriend cleveland saarsgard kidnaps jon from work and takes him out to a hulking abandoned steel mill and soon jon cleveland and jane are spending every waking moment together going to punk rock concerts doing drugs and drinking lots of alcohol this doesnt sit well with phlox who pushes jon for a more personal relationship namely letting her meet his new friends and his father the film then attempts to take us on jons journey as he shakes off the shackles imposed on him by his father phlox and his deadend job as he finds freedom and expression through his relationships with cleveland and janethere is a problem having us follow jon throughout the film hes completely uninteresting he has no ambitions passions or goals he walks through life like the invisible wraith he described to jane the night they met at the outset this isnt a problem but he never gets any more interesting hes a completely passive character he simply follows along the bohemian cleveland and jane but he never once gives us any inkling as to what he cares about or wants to to do with himselfconsequently the film and its supporting characters have nowhere to go and little to do other than party have sex and get in arguments in other words much ado about nothing what we have here is the shallow skin of a good movie without anything on the inside sweeping cinematography ponderous voiceover with characters staring off into the distance lots of sex scenes both straight and gay big arguments more angry sex a chase scene and a tragic death but it doesnt seem to matter ironically at one point jane confused at a number of jons aimless actions asks him whats going on jon what is this all about yes jon do tell we in the audience are dying to know toothe title the mysteries of pittsburgh must refer to the characters themselves because thats what they are they are all facades onedimensional standins for actual people the film never lets us in we never know what makes any of them tick we see them do lots of things but we dont know why and the absence of why is one of the worst things a movie can have,1,0
2220,this show has been performed live around the country with a wide variety of casts i saw it first in the provincetown production the first summer it was in ptown 2001before it was curiously enough banned in that overwhelmingly gay resort the codes which resulted in its closing have since been amended i saw it again later in the offbroadway longrunning production in new york oddly enough the ptown production was far better than the new york onefresher cuter more spirited and funnierbut that was only in the 2001 showing subsequent attempts to clone the production bare naked lads in 2007 were definitely thirdrate this filmed production features a los angelos production cast and it is as other comments have suggested not the best i would rate it somewhere in between the topnotch 2001 ptown production and the thirdrate bare naked lads ptown show from last summer,1,0
2226,i can hardly believe i watched this again last night after more than 25 yearssome time back i watched 6 fu films in a row boris karloff and all 5 chris lees the last 2 lees both directed and i use that word loosely by jess franco were abominable at the time i skipped this one remembering that in some ways it was even worsewell i watched it never again you know whats worse that an abominable film a really wellmade piece of s and thats what fiendish plot is it is a very goodlooking movie great production design sets costumes music photography editing mostly good cast some decent actingand absolutely positively one of the worst scripts in movie history aaaugh the first minute of the film is so deceptive one might mistake this for a decent movie and then they start singing happy birthday to fu and it goes downhill having burt kwouk of whom his master says your face is familiar accidentally pour out fus elixir vitae to put out a fire resulting in his being condemned to torture burial and having one of his ears cut off was the closest thing to funny they had it was like someone decided they wanted to do a campy film so ridiculous it would be funny ridiculous it is funny it aint at allits sad because its clear in the first few minutes that someone did a lot of research into the fu manchu series in order to get so much of it right with a different script either a really funny one or a dead serious one they might have could have should have had a classic on their hands a film that could have made one forget the horror of those jess franco atrocities instead of making one want to dig them out as masterpieces by comparisonthere was a period in the late 70s when a whole slew of classic 30s characters were revived in movies that were universally awful buck rogers flash gordon tarzan the lone ranger charlie chan even doc savage im not sure this one may be the worst of the lot it took great selfcontrol not to fastforward over whole sections of it especially any scenes containing sid caesar fbi chief who was also al capones cousin you see what i mean it isnt just that the ideas in the film arent funny they often make no sense whatsoever like when they audition police officers to impersonate the king and queen and we wind up seeing people audition dancehall routines like singing dancing and riding a unicycle how many drugs did the writers of this thing have to take for any of this to make sense to them as i said a shame and a real waste of all that talent including that of peter sellers who played both fu and nayland smith burt kwouk whod been in a chris lee fu film in his time helen mirren the police woman who shockingly falls in love with the villain and damn near steals the last halfhour of the film i begin to wonder if anyone will ever make a proper fu manchu film or if fans will have to settle for karloffs being almost the only one,1,0
2232,by all appearances this serial could have been made any time since the mid forties the cardboard sets the moon kings with lightning bolts sewn onto their aprons you know the drill this one is a rocky jones adventure featuring the space cops dealings with the insufferable bitch queen of planet offeecious a commie planet that wont join the united planets when the noble messengers of intergalactic reason announce that offeecious is on a collision course with this other vaguely slavic planet bitch queen decides to blow the other guys up rather than evacuate her land this introduces a moral to the effect of the greatness of a nation is not in its land but its people which is hammered home five or six times in the climactic talkfest the bqs constant nasal ranting about offeeeecious provides relief from some seriously wanting space effects is this a tv show,1,0
2233,as most of you ive watch a lot of great movies in between those we often either voluntarily or mistakenly also find those movies that are so pointless that we think of reasons as to why anyone would make it this is exactly what i can say for dead mans bountythe very least i can do is try to warn some of you if you enjoy being entertained by a motion picture because of the story acting and intensity than you might want to chose something else now its not all badin fact if all you want is creative film editing and unique angles along with original music ambient than you might think its ok as someone that values movie plots acting and being entertained by a film the truth is i thought this movie was so terrible beyond words i could easily find a spot for it on my list of worst movies seen in a while as for having val kilmer in this the truth is he was casted probably as a favor to the director as a fan of some of kilmers films i cant understand what his motive for this was the movie seems part western part romancein the end im sure most of you can agree with me that it simply is a rude waste of our time in case you havent seen this movie my recommendation would be to avoid it completely,1,0
2268,on the pure theatrical side last stand was great as the reenactments and soundtrack are very entertaining but there are better accounts of this battle found elsewhere that while not as long or as flashy are far more historically comprehensivecertain little details such as the misuse of the word hoplon for the greek hoplite shield and the mispronounciations of various names and words really ate at memy guess would be that because last stand of the 300 was aired the eve of the theatrical release of 300 the history channel was only trying to ride the coattails of the movies hypeif youre looking for a depiction thats historically accurate in all respects possible youd have better luck elsewhere,1,0
2307,a young woman nicknamed tnt for being virtual dynamite in a fight and a knockout in terms of looks to boot goes to the most lawless part of hong kong in search of her missing brother stag jackson when she learns he has been murdered she decides she will bring the killer to justice in a fashion only she cansounds good doesnt it well theres really nothing wrong with the basic premise as a starting base for a martial artsblaxploitation action thriller which is what this aims to be the leads actually prove pretty good too with jeanne bell fitting nicely into the role of tnt and stan shaw doing well as the ambitious powerhungry charlie where this fails miserably is in terms of the fighting action it offers up the fight scenes are totally and completely unconvincing andor sometimes so completely over the top it reaches the point of ridiculousness which doesnt at all help when the basic focus of your movie is a kung fu action heroine also the poor lighting actors sporting accents making them hard to understand the confusing camerawork and the sometimes poor sound doesnt help this obvious low budget effort out either any this does deliver in one area which may delight some fans it does offer up plenty of the t in t a in fact practically every fight scene in the film is proceeded by some type of nude scene and jeanne bell actually does have one extended fight scene in which she is completely toplessin the end this fails to be something you want to revisit because the fight scenes are so pathetically laughingly bad,1,0
2308,this worldwide was the cheap mans version of what the nwa under jim crockett junior and jim crockett promotions made back in the 1980s on the localized big 3 stations during the saturday morningafternoon wrestling craze when ted turner got his hands on crocketts failed version of nwa he turned it into world championship wrestling and proceeded to drop all nwa references all together nwa world wide and nwa pro wrestling were relabeled with the wcw logo and moved off the road to disneymgm studios in orlando florida and eventually became nothing more than recap shows for wcws nitro thunder and saturday night worldwide was officially the last wcw program under turner to air the weekend of the wcw buyout from vince mcmahon and wwf today the entire nwa world widewcw worldwide video tape archive along with the entire nwawcw video tape library in general lay in the vaults of wwe headquarters in stamfordconnecticut,1,0
2325,i couldnt relate to this film im surprised that people are lauding it for being so realistic how many people at your school were victim to incest how many closet homosexual jocks were there how many quiet people that you never noticed committed suicide hmmm ok you wouldnt know even if their were but really these are explosive problems which many us never deal with and yet there are so many teenagers with subtle problems which could have been explored but hey wheres the entertainment in thatwith regards to the girl who committed suicide i found this to be exploitative i actually think many people in high school at some stage feel invisible ignored and unwanted but what possesses someone to violently commit suicide on just another day of being ignored and unnoticed the filmmaker decided this girl would suicide to make the film more provocative and the graphic nature of the suicide to make it even more provocative i didnt buy it as a real life scenarioand the problems of the other students i didnt fully relate to bullying is explored but thats been done to death we all know it goes on and it truly is a matter of resolve within that person closet homosexuality pfft another clich gets rolled out thats the thing really too many clichs i guessed the ending at the start there was a predictable unpredictability if that makes sense youve got all these characters with explosive problems and one with apparently none and i thought what is the point of this character unless shes the unsuspecting suicide victim and surely enoughone thing i will say and it is the saving grace of the film is that it does not glamourise suicide the suicide is very graphic and heartbreaking to watch it is a powerful scene regardless of how contrived it isand one that dismisses suicide as the easy option but the film is really not very imaginative and used stereotypesnot bad but certainly not groundbreaking or worthy of a 17minute standing ovation at cannes,1,0
2331,earnest effort which achieves some success to adapt the classic odyssey story to a 30s nostalgia period piece the adventurers this time are escaped convicts wandering about the depression afflicted south bungling their way into troublethe greatest strength of the film is the wonderful music soundtrack effectively evoking not only the era that this is set in but the spiritual references that run rampant in the film besides its value to the tone of the movie the music is just plain fun to listen towhat cripples the film is that the characters really arent that likable in a comedy you need that element in order to have fun along with them in their misadventures instead we have a bunch of selfish arrogant soulless mean spirited nobodies who really have no positive points at all theyre not imposing enough to make you hate them either so its hard to relate to them at all theyre offered up as clowns but like people who put clown makeup on and march in parades they just arent funnylike the story that inspired it the movie takes these guys on an odyssey encountering a variety of symbolic some even mystical characters everybody is stamped with offensive stereotypes the operative word being stupid people are mocked right and left and consequently no one is left being particularly interesting or appealing the movie doesnt like its own characters and it doesnt let you like them eitherriverside baptisms beautiful sirens stolen cars fistfights radio preachers people being whipped with sticks all are thrown at you in disjointed fashion some evoke a few laughs others confuse or bore you i did laugh when a nerdy guy beat the snot out of an especially obnoxious lead character but there were a lot more pointlessly gratuitous scenes an example some 30s dillingertype guy strafes cows with a tommygun comedy symbolism no just mindless violence which detracts from the intellectual nature of the original source material this story draws uponother adaptations of the odyssey are much better unless youre a george clooney fan rent something else but buy the soundtrack cd the music is great,1,0
2339,in cold blood was one of several 60s films that created a new vision of violence in the hollywood film industry capote coined the phrase nonfiction novel to describe the book on which this film is based and the spirit of that form was carried over into the film script which he cowrote despite the fact that we were well into the era of color film richard brooks elected to present this film in black and white to underscore both the starkness of the landscape and the bleakness of the story this is the first problem with the tv remake color changes the tone of the story in addition the confinement of shooting a film for tv makes reduces the options of how the shots are framed and focused as a result we lose the dramatic clash which makes the second part of the original film police interviews trial imprisonment and execution so claustrophobic on the small screen its just another version of law and order spinoffs hollywoods search for scripts continuously takes it back to movies that were successful in another age usually thats a mistake and this is no exceptionall of the actors are competent the script is ok the directing doesnt get in the way its just that the movie doesnt work as well as the original precision instrument it doesnt hook the viewer into the ambivalence toward smith and hickock that the original film provokes at the end of the tv version we are left with the feeling ho hum who caressee the original first on as large a screen as you can then watch the tv version simply to understand why the first one was such an important film in 1967wouldnt hurt to also go on line and read a bit about capote and the original book it will help you to understand the extraordinary effort he put into the material and also some of the controversy surrounding both the book and the moviei actually only gave this a 4 because i save the bottom 3 rankings for true bombsthe kind that enrage you about having been sucked into spending an,1,0
2350,the kissing bandit was the third and final film that frank sinatra and kathryn grayson costarred at mgm with the first two were anchors aweigh and it happened in brooklyn and in both sinatra wooed and lost grayson i guess the third times the charmfor romance maybe but definitely not for screen image sinatra in his fortys films once again plays the nice little schnook only this time in toreador pants poaching on tyrone powers territory laid out in the mark of zorro sinatra plays the son of a man who was a hotel owner by day and the kissing bandit by night hes gone and left california for an education and has come back ready to take dads place but in the hotel business only and where does he learn the hotel business bostonof course some of dads former gang members grown a little old and paunchy led by j carrol naish want him to lead the gang again but franks just not cut out for the outlaw life but he does make a good impression on the governors daughter kathryn graysonsomebody must have had it in for sinatra at mgm to cast him in this after the bad reviews he got in miracle of the bells franks in a part that was more suitable for red skelton but since this was a musical i guess the brain trust at mgm figured kathryn grayson had to have a singing costarin fact the best number in the film are for her love is where you find it also ricardo montalban ann miller and cyd charisse do a dance specialty that is nice franks songs are nice but nothing spectacularin later years sinatra would wince at the mention of the kissing bandit and with good reason,1,0
2354,the story goes something like this a smalltown girl katie jessica simpson decides to visit her boyfriend in the big city when she arrives she discovers he isnt quite as faithful as he should be katie then ends up venturing into the adventure that is new york filling in as bike messenger comedic and charming mishaps ensues she falls into a hole in the ground and thus meets charismatic goodguy ben luke wilson its not love at first sight at least for her but destiny and ben wont give up quite that easy being just a smalltown girl and blonde a couple of evil executives at a building firm decides shes the perfect scapegoat for their cunning plan misunderstandings with hilarious and sad consequences follow however this is one blonde who wont take it lying downpeople being judgmental of this film will soon enough be proved wrong the jokes are confident and fitting and the story well developed the relationship between katie and ben feels so natural that it puts anything godard has created to shame the multitalented jessica simpson once again surprises with a strong role only she could pull off simpson really is the marilyn monroe of our day theres even one scene honoring her she balances perfectly between vulnerable and whimsy katie really does show us that you cant judge a book by its cover luke wilson is as charming as ever even if he was covered in manure that man would be as appealing as anyone his light touch puppy dog eyes and laid back manner makes it difficult to resist andy dick plays the role he was born to play one of the two diabolical executives he really cannot be underestimated the strength of the performance lies in his restraint its remarkable because most actors would just run away with it and play it for cheap laughs not this guy in conclusion director scott marshall has crafted an intelligent and frequently hilarious comedy that is destined to become a classic alongside masterpieces of cinema like epic movie and norbit kudos to everyone involved in this especially jessica simpson her sincere smile and wholehearted laughter would make even the toughest man break out in a big grin you may be tough but youre not that tough warmly recommended to everyone who wants to be swept off their feet and see a romantic comedy that for once feels honest thank you for this film oh and the soundtrack rocks now if you still havent gotten it im being sarcastic 110,1,0
2370,overambitious and shoddy and at times too darkly lit dark realitys scenario is not even close to being original dark and dank basement kidnapped prisoners fearful survival careyalisha setontells her family and friends she will be backpacking across europe she doesnt make it out of town she is grabbed from a rainy sidewalk drugged and awakes chained in a dungeon she eventually realizes she is not alone and upon meeting a few of her fellow captives there is different thoughts on survival her cell mates start dying off one by one can she garner enough strength and courage to see daylight again others in the cast laila dagher rachel oliva eva derreck arthur bullock and jen parker,1,0
2371,first let me say im not someone who usually cringe at the fact of having to think while seeing movies i love tarkowsky movies for example berghman is also a favoritebut this the positive points can be summed up easily the photography is splendid and the music is perfectdoes it make a good movie i used to think so but this one is a perfect example of one that for me doesnt make it maybe its because im too dumb possible but i dont think so tarkwosky for example also used very long shots but what he never did was filming 5 minutes of the exact same image of two people walking and i mean just their heads because in this movie there are a lot of those shots but sometimes it is effective the general result is plainly boring even with the intelligent undertones which are done in a way that while intelligent is above all very pedanticyou also always feel that the director is making some of the long shots not for the aesthetic or symbolic effect but just to spare on budgetim very disappointed in this film because i really liked the first 30 minutes or so but it just went on and on without even keeping the same level as in the first sceneswhile reading the very praising comments on this page i also get the feeling some people just try to see much more in the movie than there is to itwhen a movie is slow and arty it doesnt necessarily mean it is very profoundyes it is an allegory on musical theory placed in the context of a small town which is quite interesting on itself but it does not make a profound movieexcept for people who absolutely want to make some sort of intellectual masturbation out of it but then its not what you find in the movie but what you find in yourselfan exercise that in my opinion can be made much more effectively while watching stalker or solyaris than werckmeister harmonies that owes much to tarkowsky but cab never equal its level,1,0
2417,if this is the best commander hamilton movie i have no curiosity about the othersa movie actors greatest tools are his eyes but when peter stormare wants to show great emotion he closes his so for five or six seconds we get to admire his eyelids while his feelings remain unknown behind them lousy acting techniquestormare also flinches sometimes when he fires a gun turning his head away and clamping his eyes shut watch carefully james bond can rest easy with competition like thisthere are some interesting supporting performances from other actors but not enough to hang a whole movie on the cinematography is goodlooking doing a fine job of capturing the nordic cold even the sahara winds up looking cold perhaps hamilton carries his own climate with himthere are some individual good action sequences here unfortunately the only sense of humor on screen belongs to the villain which turns the hero into a big pill james bonds jokes may not be particularly good but at least he doesnt look constipated all the timeone positive point in the movies favor is that the psychotic contorted vicious hatred of israel in guillous books has been left out what has been kept in is worship of a noble heroic plo that he shows us functioning in libya without the dictator khaddafis knowledge or supervision this fantasy is hard to believe since khaddafi actually threw the plo out of libya for four years at a time and at the end of the film hamilton gives the plo a very disturbing gift where will they use that gift hamilton doesnt carewere a long long way away from for whom the bell tolls herecommander hamilton will remain a local phenomenon while henning mankells books sell well around the world jan guillou will never have the same successas for this film bleeeeaaahhhhh,1,0
2444,my friends and i rented this movie mistaking it for another one about skateboarding watchin steve guttenberg as an action hero is hilarious the movie is so incredibly predictable and over the top that it ended up being a laugh fest even though i gave it a 110 this movie should be seen especially if u manage to catch it on tv anywhere,1,0
2456,amazing thats what youd say if you sat through this film simply incredibly amazing its actually so amazing that anyone was stupid enough to dump money into making this monstrosity that you simply cant believe what youre seeing that my friends is what is truly scary about this film somebody thought it was a good idea to make it well heres another amazingly original story high school student occasionally seemed like collegego figure has whore for a mom lives in a trailer park and is an artist who is ridiculed for his being all different well of course this poor ridiculed boy is eventually killed and heres the original part his soul inhabits a scarecrow beneath which he is killed by his slutty mamas latest john then he goes around with the standard killing off of all the people that done hurt him awwwheres the breakdownthe goodamazingly funny movieeven if thats not what the clearly drunk filmmakers wantedthis and the sequel on one disk in the walmart 500 binso its only a little overpriceddidnt hurt it didnt helpthe violence and gore are kind of substandard one person is stabbed with a corncobsounds like they put some effort into the musicbut it doesnt really fit the movieand isnt all that goodthe badterrible terrible actinganother slasher letdown with sexy womennone of them removing clothing when did that cease being a staple of lowbrow slashersridiculous storythe scarecrow vomits up oneliners that would make freddy krueger and arnold swartzenegger blushstandard underlying love story goes nowhere and is poorly donesome of the people killed seem like they were chosen at randomyou never really know who anybody is and then theyre killed and you only assume that they mustve had it comingthe uglyextremely average slasher fare just with a murdering scarecrow instead of well all that other crapnowhere near as interesting as freddy krueger jason voorhees pinhead chucky or even angela from the sleepaway camp seriesall of which are better than this atrocitythe absolute worst dialogue i have ever heard in my life the script is laden with a level of retardedness that i never imagined could exist im serious hereits a full step beyond terrible dont get me wrong though its funny as hellbut ive never heard more asinine bantereven in slumber party massacre iii this film makes jason x look like shakespearethe man who kills the boy that becomes the scarecrow worst wig ever dialogue to matchmemorable scenethe one where elementaryschool youths spew out their own witty dialogue hey lets go find small animals to torture huh huhacting 310 story 310 atmosphere 210 cinematography 110 character development 210 special effectsmakeup 510 nuditysexuality 110 no nudity moms a whore girls wear no bras violencegore 510 low quality mediocre amount dialogue 010 extremely ridiculous blatant overthetop and painfully funnyso bad its good my first rating for dialogue in any film music 510 direction 210cheesiness 1010 crappiness 910overall 310another one for just people like me who enjoy watching pure crap or slasherfilm completists this is not a good movie at all laughable dialogue and characters keep it from being truly boringwwwresidenthazardcom,1,0
2471,as a young lass beautiful joan woodbury as rita adams was orphaned after her stool pigeon father was shot to death as a young woman ms woodbury finds herself struggling to keep a job as her murdered fathers exconvict status makes woodbury a bad business risk woodbury rooms with understanding songstress linda ware as donna andrews who advises woodbury to get in touch with old orphanage friends john archer as bob elliott and jack la rue as mickey roman but none of her friends can help when woodbury is the victim of a scam which lands her in prison upon release woodbury decides to give the male mobsters a run for their money retitled gangs inc this is an obviously weak cheap mobster melodrama still its a lot of fun to watch woodbury work wonders with inferior material she plays the innocent growing more sophisticated rita quite convincingly and she tosses in a great bit as a blonde hooker woodbury must be added to the list of unfortunately underutilized hollywood actresses of the past paper bullets also features an early alan ladd as jimmy kelly aka bill dugan ms ware who sang the hit an apple for the teacher with bing crosby sings a couple of fair 40s numbers nicely but mainly its woodburys show paper bullets 1941 phil rosen joan woodbury linda ware alan ladd,1,0
