index,text,predicted,true
2245,let me make one thing clear for the most part the mentality of those who run the show in hollywood frankly psses me right off in general and even more specifically in relation to its treatment of much loved iconic characters from the pages of comic books why well lets take a typical hollywood executive board meeting scenario to illustrate shall we executive no1 hey theres lots of dollars to be gleaned from superhero flicks these days executive no2 good point lets make one with haste then well do a lucky dip in a hat and pick out a superhero at random to base a film upon the dip takes place and a famous superheroes name is pulled out executive no1 great now who can we get to play the part executive no2 whos a big box office star at the moment executive no1 name of big actor is the in thing this week executive no2 but does he really suit the role i mean he doesnt resemble the character whatsoever executive no1 who cares hes a big name well make the film with him in it anyway executive no2 youre quite right and besides well fill the entire film so chock full of glitzy special effects to appease the moronic masses that no one will ever question it anywaythe above scenario clearly illustrates one of the reasons i generally loath most modern superhero movies all style no substance and simply pathetic casting of the iconic leads of course to be equitable there are exceptions to the above rule when hollywood does get it right take the casting of the original and still easily the best superman christopher reeve and more recently patrick stewart and sir ian mckellen in the xmen filmsbut back to the general negative traits displayed by hollywood today wouldnt it be wonderful if our studio executives were to always choose actors who actually suited the roles well in this less than ideal world one filmmaker does just this believe it or not by casting actors based upon their genuine resemblance to their comic book counterparts his name is sandy collora sadly but typically hollywood has not as of yet allowed collora to direct a full length film but luckily for us he has given us tantalizing glimpses of what the finished outcome would likely look like in the form of two as of yet famous super hero short features one is the superb batmandead end and the other is this mock trailer for an entirely fictitious film called worlds finestwell lets not mince our words here this is absolutely awesome stuffthe casting of mr universe winner and male model michael ohearn who looked similarly awesome but was utterly wasted in the lackluster barbarian makes for the most perfect choice to play the iconic man of steel in fact in terms of physical resemblance there has undoubtedly never been a closer approximation to the comic characteradded to this clark bartram is back fresh from his splendid portrayal as the dark knight in batmandead end again yet another hugely judicious piece of castingwhat can i say if only this was indeed a real full length film hollywood studio executives take note this is how it should be doneas a final note i am once again intrigued by the vastly split reactions this short film has evoked from fans tellingly the most acerbic and vehemently adverse reactions against it clearly come once more as similarly with batman dead end from a younger less cinematically experienced audience a fact betrayed by their somewhat grammatically primitive rants and liberal usage of base diction such an unfortunate state of closed mindedness is indeed a sad phenomenon albeit one that our aforementioned studio executives in hollywood will no doubt derive great satisfaction from after all these very same misguided individuals are in all probability the exact same sort of cgi addicted popcorn stuffing imbeciles that revel in the majority of crap that hollywood churns out by the deluge these days,0,1
2253,gaming nicotine fisticuffs were moving in a descending spiral of iniquity so says the head of st swithens upon inspecting the masters common at nutbourne the faculty and students of st swithens have been ordered to share facilities at nutbourne to avoid german bombs during world war ii then theres the masters library the diary of samuel pepys abridgedwell thats something to be thankful for whats up here the memoirs of casanova wasnt that the book we caught jessica james reading in the closet decameron nights well really what ever else this place may or may not be its no place to bring carefully nurtured girls yes a terrible mistake has been made by the ministry of education nutbourne is a school for boys st swithens is a school for girls and what makes this one of the best postwwii british comedies nutbournes head master is wetherby pondplayed by alastair sim while st swithens head mistress is muriel whitchurchplayed by margaret rutherford st swithens says pond you dont mean to say that yours is a school for boys and girls he asks one of the early girls only girls she says cheerfully does this mean sir asks one of nutbournes teachers that we are to expect 100 young girls it means that not only have the ministry made a mistake in sending a school here at all but that it is guilty of an appalling sexual aberration margaret rutherfords miss whitchurch as positive and immovable as a battleship intends to make the best of it by briskly taking over nutbourne if possible alastair sims pond is exasperated up to his big bald head and is determined to salvage his school in the meantime there are 100 young girls and 170 young boys to be fed and places found for them to sleep along with all their teachers the cooks and caretakers totally put upon walk out miss whitchurch and her girls however are up to the cooking tasks come now angela she says to one girl who is trying to stir something in a big pot havent you made porridge before yes but no one ever had to eat it thats a defeatist attitude my dear stir it well and dont shilly shally things are hardly going well when pond discovers four governors from a school he hopes to lead are arriving at any moment to see for themselves how well led nutbourne is and miss whitchurch learns that four wealthy and influential parents have just arrived to see how their daughters are doing in the new boy free they were told facilities the only solution miss whitchurch and pond their teachers and their students concoct a splitsecond shifting of classes to give the allusion that nutbourne has no girls and that st swithens has no boys after the parents inspect a dorm and leave for a class the girls in the beds duck under and the boys whod been hidden under leap up into the beds just as the governors walk in the boys are observed at rugby and as soon as the governors turn their backs the goal posts are taken down nets for lacrosse are put up and just then the parents walk over to observes the girls one parent spots her daughter in a science class then moments later sees her in a choir practice then moments later theres angela again she says to miss whitchurch why so it is she replies hustling the parents out to avoid the governors who are approaching just around the corner the childs quite ubiquitous when we leave nutbourne everything has been discovered the students are milling about the teachers are dazed except for two who are kissing the education ministry has just sent several more busloads of students the parents are speechless but the governors are not were waiting for an explanation one says sharply pond holds his head and shudders cant you see im trying to think of one the film moves from one complicated and ridiculous situation after another braced by a very funny script and two hugely comedic performances by rutherford and sim sims droll exasperation and rutherfords implacable determination are so well matched thats its a shame this is the only movie they ever made together joyce grenfell as gossage st swithens tall awkward loping sports teacher gives them some competition if you keep your eyes open youll also find some amusing references director frank launder works in including a gong at nutbourne that looks just like a midget version of j arthur ranks a faint echo of the zither theme from the third man and a shot stolen from david leans oliver twist except this time the little boy walks up holding his porridge bowl and says please sir i dont want anymore frank launder and his partner sidney gilliat were responsible for some of the best films produced in britain during the thirties forties and fifties they wrote produced and directed sometimes doing one sometimes the other in one way or another they were responsible for such firstrate films as green for danger with a masterly droll performance by sim i see a dark stranger the lady vanishes night train to munich wee geordie the belles of st trinians the rakes progress and many others with the happiest days of your life launder wrote and directed while both produced its one of their best,0,1
2260,this film opened to poor showings in the first few weeks then meena kumari died and it just brought the crowds rolling in songs on all india radio especially inhi logon ne were played so often that i was sick of them at the time despite recognising their beauty yes it did take all those years to make this was because the marriage was a very unhappy one and kamal amrohi also had difficulty finding the money to make the film looking at the sumptous sets and costumes not surprising not only does meena kumari age and fall ill but listen carefully to latas voice inhi logon ne has her 50s younger voice while songs that were rerecorded like chalo dildar chalo show clear development i only wish someone would find the ghulam mohammad songs that werent included in the film because of changing fashions that called for fewer though slightly songs and publish them lata in a recent interview 2007 rated ghulam mohammad as one of the best composers she had ever worked with apart from madan mohan a great personal friend notice also that you hardly see the actors at all in the chalo dildar songs very unusual there is only a brief shot of raj kumar from the middle distance and you only see the back of the supposed meena kumari kamal amrohi made a virtue out of necessity and focused on the stars and moon any other film this song would have had closeups of both of themas for this being the finest film ever i would beg to differ it means you have missed a lot of indian cinema in no particular order films like barsaat old devdas older versions bandini do bigha zameen garam hava dastak guddi aan pyasa kagaz ke phool sahib bibi aur ghulam kabuliwallah abhimaan guide sujatha bombay ka babu daag parineeta old umrao jaan etc etc and if you valued music more than story the list would simply grow with beautiful scores from barsat ki raat to naya daur teesri manzil mahal aag jugnu anand mera naam joker the list is really endlessso enjoy pakeezah but dont miss out on any of the above,0,1
2281,like one of the other reviewers might have been amazon i was first introduced to tourist trap by the beloved decrepit old wor9 in ny around january 1983 devil dog the hound of hell which id been waiting to see since it debuted on halloween 1978 had just ended and i thought id had my horror fill for the day quit laughing that three eyed borgost sp monster ike eisenmann draws up in his room is scaryfor as much as i still enjoy richard crenna wearing his madefortv horror hat it was the first 10 minutes of tourist trap following devil dog that day that really left a mark and months later it ended up being the first movie i ever taped off tv wor used to play this fairly frequently often as the saturday afternoon million dollar movie as others have observed its one of those offerings that delivers a powerful horror punch up front a veritable left hook and then practically starts over with the rest of the cast dances and jabs putting the opening scene a larger context along the way then moves on to the real climax see night of the living dead re animatortwo paragraphs and i havent mentioned a single mannequin face it the damn things are scary enough without the music and the script i too can remember some scary dress dummies and the like in various relatives attics and basements and say what you like about how relatively straightforward schmoeller and carrolls approach is no one before or since has played it this well in real life a good mannequin will make you do a double take and here thats about the last thing youre likely to see if you happen to be stuck at slausens defunct wax museum and roadside stand yes there is a point i loved her very much where chuck slausen connors is trying to pass for vincent price yes the plot might have taken up all of a paragraph in the early stages i cant see the script being all that thick it doesnt matter from direction to competent acting meryl streeps emphatically not in attendance and here that helps instead of hinders to another useful and effective pino dinaggio score see carrie and various other de palma movies to various lighting film stock use of varying sound levels i could go on every element of this low budget production comes together and you get a work very much greater than the sum of its partsdid i mention its scary as hell stephen king talked this movie up in danse macabre a year or so after its release and with good reason like much of his work it may not be great art but it sure does tell a scary story and does it well the rest of the cast may be relatively unknown wasnt jocelyn jones in that texas car chase movie as well but chuck connors and tanya roberts were and are just familiar enough to audiences to make you think stephen king style that this could happen to you or people you knowcomparisons to psycho plot and the texas chainsaw massacre overall look and feel even if they arent the first associations in my mind are valid i only wish i could comment on the dvd which i look forward to buying as tourist trap has become notoriously hard to find on video since the nearcomplete extinction of independent video rental outlets where it had a home aside from wor and cable in the 1980s though tmcshowtime appear to have picked it up and play it regularly now no no spoilers here im afraid no plot breakdown go see it yourself all right there may be a tiny little one below so scroll away if you like better safe than sorry the mannequins are damn scary and id rather show than tell for the record tourist trap is also chock full of great lines from we are going to have a party how do i look huh how do i look to youre so pretty you cant hurt me i shouldnt have to hide it it feels good listen for that vincent price inflection again there the inevitable youre crazy delivered at the right moment and in the right tone and try just try to keep the hair on your arms down when you hear the mannequins head screaming molly especially once you realize whose head it used to be p s charles band was the producer on this i believe and likely owned the rights to dinaggios music band from what i understand was the brains behind full moon entertainment which might explain both the musics subsequent use in puppet master and well the 40 commercial approach has characterized full moon throughout from the enjoyable puppet master and subspecies franchises to uhhh trancers and bad channels sorry boc,0,1
2300,there i was sitting alone in my flat on a saturday night with the choice of watching citizen x or the eurovision song contest and for the benefit of americans reading this ill explain that tesc is an annual event where musicians from countries all over europe and asia minor have a song contest at the end of the contest countries vote to see what the best song was its a contest that is even less exciting than it sounds and it may not come as a shock when i say that singing and songwriting isnt of the calibre of lennon and mccartney and i should correct something in the first sentence of this review because the word choice is misleading because being a music lover i wasnt going to watch tesc under any circumstanceso i sat down as the credits rolled for citizen x expecting a run of mill serial killer whodunnit but id be misleading everyone calling it that its obvious within the first 10 minutes of citizen x whodunnit what the film does is point out the failures of communism a serial killer comrade this is the soviet union serial killers can only exist in decadent imperialist capitalist systems this farcical attitude goes far beyond denial theres a scene where an undercover cop sits in a freezing train station keeping an eye out for potential suspects whilst wearing his police jacket because its the only warm coat hes got and of course all suspects who are members of the communist party are released without interrogation something which will affect the final death toll all this is very well done as we are shown that its the communist party system thats on trial but about two thirds of the way through citizen x we find ourselves in 1990 as communism is on its last legs and reforms to the police investigation have taken place its at this point that the film becomes rather uninteresting due to a lack of political subtext and the film descends into an average manhunt film but dont let that put you off citizen x is an intelligent thriller well played by the cast especially donald sutherland as a paternal police chiefstrangely enough a few years ago i read something written by the famous criminologist colin wilson in which he said something along the lines that serial killers let themselves get caught so that they will be the center of attention in the media spotlight and i found myself almost sympathising the party chiefs denying there could be a serial killer in the soviet union after all media is controlled by the party and anyone whos old enough to have listened to radio moscow or read english translations of pravda will know that the ussr only reported news stories like potato harvests coal production and thank you letters from afghanistan cuba etc for soviet assistance the concept of becoming a serial killer in a communist system is illogical but i guess if a tree falls in a remote siberian forest it will still make a sound even though no one is around to hear it,0,1
2335,in my opinion this film has wonderful lighting and even better photography too bad the story is not all that good and mr cage sometimes loses his accent but two thumbs up for lighting and the dp,0,1
2355,ahh yes the allstar blockbuster take a soso concept stuff it into a script and load it down with every single freakin special effect that the wizards of hollyweird can conjure up then round up the usual suspects hot upandcomers hasbeens wannabes and neverwuzzes and stick em all in ensemble roles of various sizes in front of the unforgiving eye of the cameras and hope to gawd that some of them arent too old to remember their linesleave it to the bishops of box office to apply the concept to horror films at last as was the case with the postexorcist thriller the sentinel novelist jeffrey konvitz decided to try and oneup ira levins rosemarys baby scenario of creepy and ultimately satanic neighbors in a new york brownstone the result was a controversial bestseller that some claimed bordered on the plagiaristic and an equally controversial topheavystarladen vehicle cowritten and directed by death wishs michael winner but for many unsettlingly different reasonscristina raines nashville plays successful model alison parker who is pretty much over stressed and overworked i wont add overpaid i mean she is a model so that would be redundant not just by her 247 schedule by also by her insistent wannagetmarried rightnow boyfriend michael chris sarandon of dog day afternoon and the classic sobig movie lipstick one of the ways she decides to try to get away from it all is to move into her own place a big beautiful brownstone in manhattan which shes able to get dirtcheap that shouldve been the big red flag cheap real estate in new york from the mysteriously accommodating broker miss logan golden age screen vet ava gardner fresh from the storm drain in earthquakethings seem fine at first but ah yesthen comes the noises and the loud pounding from the apartment upstairs at night and what about the really strange neighbors like gerde sylvia miles and sandra a very early beverly dangelo the nice single friends read lesbians living together and kindly old mr charles chazen a nicely creepy burgess meredith who seems maybe a little too concerned with alisons welfare and thats not to mention other assorted squirrelly cohabitants youll never hear the phrase black and white cat black and white cake again without wanting to laugh milk through your nose and possibly vomit simultaneously especially the old blind priest living in the penthousethings really start to go downhill when an apparitionladen nightmare of alisons morphs into a grisly murder in one of the movies most underwearstaining scares and both alison and michael with some assistance from alisons bff jennifer deborah raffin begin to piece together the puzzle that reveals the brownstones dark origins as well as the murderous agenda of its otherworldly inhabitants not to mention alisons connection to them which as it turns out is anything but coincidentalalthough theres nothing controversial about the overstuffed cast which seems to feature every actor of diverse genres looking for work at the time arthur kennedy jose ferrer martin balsam eli wallach john carradine and even early appearances by christopher walken jeff goldblum and nana visitor winner and company went back to bombastic basics and pulled a tod browningby enlisting reallife physicallychallenged actors to appear in the sentinels climactic everythingandeverybodygoestohell sequence which i guess any ballsy director would do finding himself unable to access linda blair and a case of greenpea soup it does definitely leave you with arctic fingers playing your spinal cord like a zither knowing this juicy little tidbit of info as you watch and it does feature a technique to which filmmakers have only begun to return very recently live onset makeup and special effects that dont involve cgi which was pretty much nonexistent back thenthe sentinel has that kitschy lateseventies cheese factor but does manage to distinguish itself from time to time with some gaspinducing moments like the one mentioned above not to mention that queasy feeling of dread that horror writers find it easy to play upon of isolation and things that go bumpandshriek in the night after all what livingsinglein thebigcity person hasnt lain in bed in the dark and listened intently to the sounds of what they hope is the building settlingkonvitz followed up the sentinel with an inevitable sequel the guardian not to be confused with the william friedkin supernatural thriller namesake that was never adapted for the screen sigh of relief,0,1
2372,utterly tactical strange watch for the kinky moment of a dropdead gorgeous blonde acting as pullstring doll for some rich folks pointless but undoubtedly compelling latenight feature this unhinged french production is a stew of perplexedly unfocused ideas and random plot illustrations centred on its very charismatic stars if somewhat antiheroes alain delon and charles bronson really they dont get to do all that much especially during the confined lengthy midsection where they hide themselves in a building during the christmas break to crack a safe with 10000 possible combinations oh fun but this is when the odd if intriguing relationship is formed between delon and bronsons characters after a manipulative battle of wills and childishly sly games against each other the two come to an understanding that sees them honour each others involvement and have a mutual respect this would go on to play a further part in the twisty second half of the story with that undetectable curveball still their encounters early on suggest theres more but what we get is vague and this is magnified by that what just happen there ending that might just make you jump yeeeeaaaaahhhhhhhhh glad to get that out of the system the pacing is terribly slow but placidly measured for it and this seems purposely done to exhaust with its edgy nervous underlining tension watch as the same process is repeated over and over again and you know something is not quite right and the scheming eventually comes into play now everything that does happen feels too spontaneous but the climax payoff is haunting the taut complex script is probably a little too crafty for its own good but there are some neat novelties coins glass and liquids try not spilling and visual symbolisms jean hermans direction is efficiently sophisticated and lowkey but get a tad artificial and infuse an unwelcoming icy atmosphere the sound fx features more as a potent note than that of francois deroubaixs funky score thats mainly kept under wrapped after its sizzling opening top drawers delon whos quite steely and bronson a jovial turn are solid and work off each tremendously bernard fresson chalks up the attitude as the inspector who knows theres more going on than what is being led on an attractive female cast features able support by brigitte fossey and olga georgespicot a cryptically directionless but polished crime drama maintained by its two leads and some bizarre inclusions,0,1
2420,all the reviewers are making one big mistake this movie was not suppose to be taken seriouslyit was made for kids and teens of the late 80ies or early 90ies and as such it was truly a film of its time if you hated that period or love the first movie so much that you cant even take a joke about it then this is garbage but only because it wasnt meant for you the low budget here and failure of the beastmaster 1 at the box office grossed under four mil with a nine mil budget were obviously the reasons to drop the seriousness of the original and to put it in the present day you can complain about the story dialog or logic but again this was made to run not to win races if the movie had tried to take itself seriously it would be a total failure but it doesnt do that for a second in our world dar sees a movie theater thats advertising the beastmaster 2 enough said to paraphrase clint eastwood from dirty harry movies this movie knows its limitations its more of a comedyparody then usual adventure soundtrack for the time was also great actors arent taking themselves that seriously either so even the usually irritating spoiled rich brat role played here very well by young kari wuhrer turns out good so if you are nostalgic for the 80ies90ies cheese culture or you liked the first part and dont mind going out on a cheese limb youll have tremendous fun with this attempt to revive dar in the 90ies literarly this is not really the sequel to the first and dont watch it if thats what you want its more of a what if fantasy sequelas for the why different dimension and not just different time question when in history did we have those tall winged humanoid creatures that suck the flash of bones from the end of part 1 by the way the movie ends in the zoo because of an attempt at a cheap moneywise big finale its suppose to be the best place for dar to show all his moves him being the manipulator of animals,0,1
2433,this is a deliriously colossal vulgar silly all star extravaganza revue of all the early talkie stars that warner bros could afford and like most other rarely seen films actually made during the late 20s an unforgettable opportunity to see and hear the genuine roaring twenties exuberance and youthfulness put to song and dance the show of shows is pretty gigantic vaudeville act after soliloquy after tap dance after acrobat after comedian after fandance after ukulele lunacy after rin tin tin who introduces an oriental number and on and on it lumbers grinning and squeaking away in fabulous gramophone quality vitaphone sound it is far too long but among its delirious delights are the awesome singin in the bathtub number created on a scale of which the qe2 architects would be proudbeatrice lillie lounging by a grand piano with some happiness boys amusingly warbling a witty ditty nick lucas and the neverending grand finale in two color colorwhich is all set to the song lady luck so keen are the tubby chorus line and leaping teenagers to entertain us that they almost kick themselves repeatedly in their own faces with glee and effort row after row of doll characters hop past and some even emerge from the floor i kid you not there are even girls strapped to the crystal chandeliers mummified with shiny gauze and chained up with pearl ropes unable to move for days i imagine during production whilst this katzenjammer of toybox athleticism twitch and spasm below to the ukulele orchestra of course i loved it and had to watch this color finale over and over and then invite friends and family to the screen for weeks on end just to horrify and terrify them each separately and to roll about on the lounge in shrieking in delight at each and every exclamation of their startled reactions and so should youand rejoice that there was an era when this was created simply to entertain and thrill it is all so demented,0,1
2435,while driving in a highway to the wedding of his beloved bettyann adam eric jungmann is surprised by his former schoolmate harley justin urich on the backseat of his car adam has broken off with the inconvenient and moron harley because of bettyann along their road trip harley makes fun of some rednecks in a bar and later their car is chased by a giant monster truck on the road after some incidents they give a lift to the hitchhiker sarah aimee brooks and sooner the trio is terrorized by a scary monster driving the monster truckin spite of having one of the most annoying characters i have ever seen in a horror movie the irritating harley monster man is a surprisingly good trash horrorcomedy the story is a collection of clichs beginning like joy ride or duel then it turns to one of the countless ripoffs of the texas chainsaw massacre there is a surprising twist ending with a hook for a sequel there are hilarious scenes aimee brooks is extremely sexy and this film really entertains my vote is seventitle brazil monster man,0,1
2440,what is most disturbing about this film is not that school killing sprees like the one depicted actually happen but that the truth is they are carried out by teenagers like cal and andrenormal kids with normal families by using a hand held camera technique a la blair witch ben coccio succeeds in bringing us into the lives of two friends who have some issues with high school although we arent ever told exactly what is behind those issues they seem to be typical a lot of people hate high school so what a part of you just doesnt believe they will ever carry out the very well thought out massacre on zero day the surveillance camera scenes in the school during the shooting are made all the more powerful for that reason you cant believe its really happening and that its really happened the hand held camera technique also creates the illusion that this is not a scripted movie a brilliant idea given the subject matter,0,1
2491,nurse charlotte bealethe lovely rosie holotikhas arrived to dr stephens clinic for the insane prepared for a new job what she doesnt expect is to find another supposed doctor in his position after stephens is attacked by axewielding maniacal judge oliver w cameronin a running gag anytime he confronts a situation out of his control he retreats to repeating his name that doctor is geraldine mastersannabelle weenickwho isnt sure about whether beale is a proper fit for their establishment after a long discussion about the positionwhich is quite an awkward scene as the two debate about beales being sent a letter by stephens getting a job at the clinic with masters often reminding her that he is no longer in chargemasters agrees to let her work in the nursing position but the good doctor may not be who she seemsthe assortment of loonies includes sambill mcgeea simpleminded childman who was stephens last victim of lobotomy jenniferharryette warrena woman who needs an adult to comfort her as she wallows at masters heel like a puppy dannyjessie kirbya troublemaking annoyance often trying to steal the fake baby of disturbed harrietcamilla carr allysonbetty chandlera sexy nympho who just wants to be loved and hops at any man she sees sergeant jaffeehugh feaginyour typical case of soldier who hasnt escaped the madness of warthe film shows masters unorthodox methods of running the clinic with allowing the patients to roam free with the doors to all rooms without locks calling into questionand not to mention the fact that oliver is still allowed to walk around despite just chopping dr stephens with an axe and what exactly happened to dr stephens ah hatacky 70s drivein trash is a lot of fun if you are into a warped brand of cinema im attracted to bizarre flicks about mental rejects because of their unpredictable natureyou just never know what the hell might happen especially in this case where they are allowed to roam often unattended some consider the low budget a liability but in the case of this film i think it enhances the experience with the cheap photography and weak production valuesbeing shot for peanuts in a run down house in some awful locationit seems creepier and i felt like a voyeur peering into insanity through a camera lens on the outside looking in,0,1
2493,whenever an idea was successful during those golden days of the silent movies you could bet your bottom dollar that it would be repeated although reworking is the term that is used of course one could make the argument that this reworking business has never left us for success in the movies or tv always leads to a trend with all competing parties vying to come up with their own version of said hit movie or tv programto this last premise we strongly disagree for this is copycatting or plagiarism plain and simplethis the last silent laurel hardy short surely must have been quite well received for angora love hal roachmgm 1929 was reworked on the roach lot not once but twice over the next three years we were treated to laughing gravy roachmgm 1931 in which the goat was replaced with a cute little puppydog also the weather is transformed into the dead of winter in the middle of a blizzard they also made other lineup changes with substituting landlord edgar kennedy with landlord charlie hallthe second reworking of the hidden animal premise is the 3 reeler the chimp roachmgm 1932 which substituted a female ape from a dissolved and defunct circus to which stan and babe were former employees the circus paid off its employees with their assets and the boys received the chimpanzee as their final paydayback to our original victim todays subject angora love recomember the short starts off simply enough the boys encounter the goat on the street and the nanny in return follows them back to their rooming house after stan feeds a doughnut to her the comic moments that follow are generated with the interplay between l h and slowburn exponent edgar kennedy their landlord the incidents impact is amplified by having the interplay occur at night and as luck would have it their room is situated directly above the landlords quartersin addition to the noise the bathing of the goat its odor and landlord edgars suspicions about laurel hardys having another person illegally in the room we were most amused by a little throwaway gag which may well have been missed by the censors while admonishing the boys about the noise theyd been making and reminding them of the house rules about any unauthorized persons being in there overnight regardless of their sexits camera shot is made from inside the boys room over their shoulder with edgar in the hall and facing them he warns remember this is a respectable establishment just as he says this a lady clad in evening clothes walks across and behind the landlord followed by a uniformed sailor who cocks his hat forward as they pass poodle schnitz,0,1
2508,as a former highland rugbyhr player i feel like i can possibly answer some of the questions and confusion that has been put forward i think that i am also in a position to offer some insight into the club and back stories oh and this is gonna be a long post i can tell alreadyfirst off the people who said that the movie doesnt show real rugby have a valid point the movie is full of bad tackles people in the wrong places and much much more if you want to know what a real rugby game feels like you wont get the best idea from this movie but the thing is anything short of actually sitting down and watching a highlight reel or jumping into a game yourself is not going to be satisfactory its hollywood not espn really how many sports movies really make you feel like you are in the game not many that i have seen i think its important to keep in mind that the movie is about rugby players much more than it is about rugbynext the haka is very much a part of highland rugby it is not something that they just threw into the movie to be honest i dont know how the tradition got started but highland emulates the all blacks in many ways the uniform is based off of the all blacks as well the movie did not do a good job of explaining the origins of the haka and to be honest i dont think that that is right but i can tell you that every member of the team knows exactly where it comes from and what it means as for the person from china who said that only a maori can perform a haka i would suggest that they take a look at the all blacks and tell me if they think that they are all maori believe it or not utah has a very large polynesian community and a good portion of them like and play rugby for the local teams i myself am part hawaiian whenever possible the haka is led by a maori the team does not do it because they think that they are maori they do it because of some of the issues shown in the movie the concept of unity and those who have gone before is a huge part of the hr culture and the message behind the haka for any of those that are familiar with it support those values its a chant by a chief who thought he would die ka mate and those around him supporting him telling him he will live ka ora and boosting him up how appropriate it is for a bunch of white boys to do it is not for me to say but that is the ideology behind it and why it is done kia kaha is also a well used team motto even if the actors had a hard time saying italso for the people who questioned highlands rugby playing ability i would just remind you that you were not really watching highland play in this movie many of the extras were former players from highland and other teams but the main characters were all actors believe it or not highland really is pretty good at what they do and pretty well respected in the international community granted some years produce better teams than others its what you would expect with any sports team but you dont accumulate hrs win record by just being okay the year after i graduated 1998 highland was one of 12 teams to be invited to the world schools rugby championship in zimbabwe the teams were hand picked from around the world and represented the best of high school rugby talent at the time highland obviously didnt win first place new zealand did that but they did manage to take third place in the tournament beating the tongan national champions in their last match and while american rugby may never reach the level of talent that new zealand or south africa has third in the world is also nothing to hang your head about highland also has a tradition of touring new zealand every few years and usually comes back with more wins than lossesthe majority of characters portrayed in this movie are based off of real people and real stories i watched this movie with my brothers who also played for highland and between the four of us we were fairly certain that we were able to identify almost every main character nobody knew a white rasta of course as this wasnt a documentary hollywood did take some liberties but to tell you the truth not as many as you might think the film was actually pretty accurate in showing the 2 and a half hour daily practices as well as the mandatory personal running and weight training sometimes it really was running until you threw up it also showed the service and other team activities like the chuckarama buffet that were very much a part of team bondingand finally the movie in my obviously very biased opinion it was a pretty good movie and i think that the reason for it is that i watched it as an inspirational sports movie i didnt think that it would be a pure rugby movie or an academy award winning drama it was just an uplifting movie about a rugby team complete with morals encouragement and a good dose of jokes thrown in for entertainment i hope that i addressed some of the problems that people have had with the movie and hope that you can now enjoy it for what it waskia kaha,0,1
2547,well first of all i am a big fanatic of horror movies but however i am pretty sick of all those damn american horror movies they are all about the same thing blood and violence its not even creepy well its nothin wrong with the blood and all that doesnt even bother me but thats not what makes a movie creepy thats why i find this movie entertaining its fun to see a satire which is making fun of the koncept main horror usa american splattergoremovies they are not suppose to be creepy only funny thats ok but when theyre suppose to be creepy it mostly gets pathetic however there are a few great american horror movies poltergeist psycho birds but in the end its all the same thing thats why this movie came as a relief evil ed is not just a cult movie its a classic i cant wait untill master director anders jacobsson makes another goddamn splatter movie untill than i have to watch evil ed again and again and again but i dont care it is such an outstanding movie,0,1
2549,house of dracula isnt all that bad of a film and is rather decent at timesspoilersarriving at the home of dr franz edelmann onslow stevens in his seaside home count dracula john carradine discreetly seeks a cure for vampirism he starts work on a potential cure involving blood transfusion the wolf man lawrence talbot lon chaney jr arrives at his estate looking for a cure to lycanthropy working with the two patients he discovers a possible cure in a mold found near the laboratory and after searching the area he finds the frankenstein monster glenn strange buried nearby becoming obsessed with reviving it dr edelmann keeps neglecting dracula and larrys requests and after demanding that they get their treatment instead of him working on the monster they turn on each other in a climactic showdownthe good news this was a rather decent film there is one main idea that is quite creative and imaginative this is the first film to openly propose the idea of vampirism as a blood disease and one that can be transferred from person to person through the exchange of bodily fluid something that would be taken up by later genre works but rarely as directly as this theres even a microscope slide of the parasite that is believed responsible for the condition it works in some rather nicely used ideas and comes across as a rather nifty idea even if some of the execution is a little stale the fact that each of the creatures has at least one standout scene is a nicely done idea the wolf man has a marvelous scene where he transforms inside a prison cell to the doubting members of the search party and goes crazy draculas initial appearance of appearing as a bat and flying toward a prone figure sleeping and then appearing in human form looks really impressive the monster rampage is well handled and an appropriate amount of destruction is caused the large bat that dracula transforms into always looks decent for once and is quite realistically done its a thoroughly decent affairthe bad news there are several things that werent all that great about this one the fact that the film combines so much potentially intriguingly plots and ideas that it really doesnt know what to do with them there are several different backstories that have to be mingled together and which should be clear enough to mix well together and seem coherent this really doesnt have any of that the plot is rather flimsy and doesnt really give a preferential treatment to any of the stars and instead concentrates on one then another and then includes all three in the ending the monsters only seem to get engaged with each other for the smallest possible reason makes it a big distraction the ending is for once a big letdown and seems entirely like it was changed at the last minute theres a few other small things that werent all that spectacular and pretty much also contribute to thisthe final verdict its quite a decent film and manages to get through most of the time with an entertaining style nowhere near the classic status of each monsters debut features but its a nice enough watch for fans of the monsters and of universal films in generaltodays ratingpg violence,0,1
